Region,Country,City,Year,YearlyAvgTemp
North America,United States of America,San Angelo,2010,66.38
North America,United States of America,San Angelo,2011,69.31
North America,United States of America,San Angelo,2012,68.57
North America,United States of America,San Angelo,2013,66.0
North America,United States of America,San Angelo,2014,66.34
North America,United States of America,San Angelo,2015,66.39
North America,United States of America,San Angelo,2016,67.15
North America,United States of America,San Angelo,2017,67.52
North America,United States of America,San Angelo,2018,66.42
North America,United States of America,San Angelo,2019,66.24
North America,United States of America,San Antonio,1995,69.06
North America,United States of America,San Antonio,1996,68.91
North America,United States of America,San Antonio,1997,67.39
North America,United States of America,San Antonio,1998,69.9
North America,United States of America,San Antonio,1999,69.98
North America,United States of America,San Antonio,2000,69.59
North America,United States of America,San Antonio,2001,68.24
North America,United States of America,San Antonio,2002,68.31
North America,United States of America,San Antonio,2003,68.67
North America,United States of America,San Antonio,2004,69.11
North America,United States of America,San Antonio,2005,69.81
North America,United States of America,San Antonio,2006,71.39
North America,United States of America,San Antonio,2007,68.28
North America,United States of America,San Antonio,2008,70.4
North America,United States of America,San Antonio,2009,70.2
North America,United States of America,San Antonio,2010,68.36
North America,United States of America,San Antonio,2011,71.18
North America,United States of America,San Antonio,2012,71.03
North America,United States of America,San Antonio,2013,69.87
North America,United States of America,San Antonio,2014,69.69
North America,United States of America,San Antonio,2015,70.02
North America,United States of America,San Antonio,2016,70.33
North America,United States of America,San Antonio,2017,71.1
North America,United States of America,San Antonio,2018,69.29
North America,United States of America,San Antonio,2019,69.44
North America,United States of America,San Diego,1995,63.18
North America,United States of America,San Diego,1996,63.82
North America,United States of America,San Diego,1997,64.85
North America,United States of America,San Diego,1998,62.75
North America,United States of America,San Diego,1999,61.66
North America,United States of America,San Diego,2000,63.01
North America,United States of America,San Diego,2001,61.74
North America,United States of America,San Diego,2002,61.75
North America,United States of America,San Diego,2003,63.27
North America,United States of America,San Diego,2004,64.12
North America,United States of America,San Diego,2005,63.54
North America,United States of America,San Diego,2006,64.02
North America,United States of America,San Diego,2007,62.31
North America,United States of America,San Diego,2008,63.0
North America,United States of America,San Diego,2009,63.44
North America,United States of America,San Diego,2010,62.33
North America,United States of America,San Diego,2011,62.88
North America,United States of America,San Diego,2012,63.51
North America,United States of America,San Diego,2013,63.38
North America,United States of America,San Diego,2014,66.98
North America,United States of America,San Diego,2015,66.83
North America,United States of America,San Diego,2016,65.64
North America,United States of America,San Diego,2017,65.36
North America,United States of America,San Diego,2018,65.52
North America,United States of America,San Diego,2019,63.94
North America,United States of America,San Francisco,1995,57.03
North America,United States of America,San Francisco,1996,57.59
North America,United States of America,San Francisco,1997,58.5
North America,United States of America,San Francisco,1998,56.46
North America,United States of America,San Francisco,1999,55.53
North America,United States of America,San Francisco,2000,56.94
North America,United States of America,San Francisco,2001,56.67
North America,United States of America,San Francisco,2002,56.96
North America,United States of America,San Francisco,2003,57.63
North America,United States of America,San Francisco,2004,58.19
North America,United States of America,San Francisco,2005,57.6
North America,United States of America,San Francisco,2006,56.58
North America,United States of America,San Francisco,2007,56.38
North America,United States of America,San Francisco,2008,56.24
North America,United States of America,San Francisco,2009,56.82
North America,United States of America,San Francisco,2010,57.47
North America,United States of America,San Francisco,2011,55.93
North America,United States of America,San Francisco,2012,56.43
North America,United States of America,San Francisco,2013,56.72
North America,United States of America,San Francisco,2014,60.8
North America,United States of America,San Francisco,2015,59.24
North America,United States of America,San Francisco,2016,58.66
North America,United States of America,San Francisco,2017,58.81
North America,United States of America,San Francisco,2018,58.02
North America,United States of America,San Francisco,2019,58.61
South/Central America & Carribean,Costa Rica,San Jose,1995,72.97
South/Central America & Carribean,Costa Rica,San Jose,1996,73.05
South/Central America & Carribean,Costa Rica,San Jose,1997,73.29
South/Central America & Carribean,Costa Rica,San Jose,1998,73.75
South/Central America & Carribean,Costa Rica,San Jose,1999,71.49
South/Central America & Carribean,Costa Rica,San Jose,2000,72.23
South/Central America & Carribean,Costa Rica,San Jose,2001,73.29
South/Central America & Carribean,Costa Rica,San Jose,2002,74.1
South/Central America & Carribean,Costa Rica,San Jose,2003,73.49
South/Central America & Carribean,Costa Rica,San Jose,2004,73.32
South/Central America & Carribean,Costa Rica,San Jose,2005,72.2
South/Central America & Carribean,Costa Rica,San Jose,2006,72.64
South/Central America & Carribean,Costa Rica,San Jose,2007,72.42
South/Central America & Carribean,Costa Rica,San Jose,2008,71.66
South/Central America & Carribean,Costa Rica,San Jose,2009,72.86
South/Central America & Carribean,Costa Rica,San Jose,2010,72.44
South/Central America & Carribean,Costa Rica,San Jose,2011,72.13
South/Central America & Carribean,Costa Rica,San Jose,2012,72.38
South/Central America & Carribean,Costa Rica,San Jose,2013,72.65
South/Central America & Carribean,Costa Rica,San Jose,2014,73.03
South/Central America & Carribean,Costa Rica,San Jose,2015,73.8
South/Central America & Carribean,Costa Rica,San Jose,2016,73.33
South/Central America & Carribean,Costa Rica,San Jose,2017,72.88
South/Central America & Carribean,Costa Rica,San Jose,2018,72.87
South/Central America & Carribean,Costa Rica,San Jose,2019,73.51
North America,United States of America,San Juan Puerto Rico,1995,80.62
North America,United States of America,San Juan Puerto Rico,1996,78.29
North America,United States of America,San Juan Puerto Rico,1997,79.73
North America,United States of America,San Juan Puerto Rico,1998,80.04
North America,United States of America,San Juan Puerto Rico,1999,79.21
North America,United States of America,San Juan Puerto Rico,2000,79.09
North America,United States of America,San Juan Puerto Rico,2001,79.73
North America,United States of America,San Juan Puerto Rico,2002,79.81
North America,United States of America,San Juan Puerto Rico,2003,79.74
North America,United States of America,San Juan Puerto Rico,2004,79.51
North America,United States of America,San Juan Puerto Rico,2005,80.03
North America,United States of America,San Juan Puerto Rico,2006,79.92
North America,United States of America,San Juan Puerto Rico,2007,80.3
North America,United States of America,San Juan Puerto Rico,2008,79.66
North America,United States of America,San Juan Puerto Rico,2009,80.53
North America,United States of America,San Juan Puerto Rico,2010,80.43
North America,United States of America,San Juan Puerto Rico,2011,79.47
North America,United States of America,San Juan Puerto Rico,2012,80.85
North America,United States of America,San Juan Puerto Rico,2013,79.55
South/Central America & Carribean,Dominican Republic,Santo Domingo,1995,77.79
South/Central America & Carribean,Dominican Republic,Santo Domingo,1996,78.49
South/Central America & Carribean,Dominican Republic,Santo Domingo,1997,79.41
South/Central America & Carribean,Dominican Republic,Santo Domingo,1998,79.52
South/Central America & Carribean,Dominican Republic,Santo Domingo,1999,78.81
South/Central America & Carribean,Dominican Republic,Santo Domingo,2000,78.84
South/Central America & Carribean,Dominican Republic,Santo Domingo,2001,79.28
South/Central America & Carribean,Dominican Republic,Santo Domingo,2002,79.65
South/Central America & Carribean,Dominican Republic,Santo Domingo,2003,79.78
South/Central America & Carribean,Dominican Republic,Santo Domingo,2004,79.05
South/Central America & Carribean,Dominican Republic,Santo Domingo,2005,79.77
South/Central America & Carribean,Dominican Republic,Santo Domingo,2006,80.09
South/Central America & Carribean,Dominican Republic,Santo Domingo,2007,80.13
South/Central America & Carribean,Dominican Republic,Santo Domingo,2008,79.14
South/Central America & Carribean,Dominican Republic,Santo Domingo,2009,79.41
South/Central America & Carribean,Dominican Republic,Santo Domingo,2010,80.13
South/Central America & Carribean,Dominican Republic,Santo Domingo,2011,79.47
South/Central America & Carribean,Dominican Republic,Santo Domingo,2012,79.51
South/Central America & Carribean,Dominican Republic,Santo Domingo,2013,80.63
South/Central America & Carribean,Dominican Republic,Santo Domingo,2014,80.84
South/Central America & Carribean,Dominican Republic,Santo Domingo,2015,81.13
South/Central America & Carribean,Dominican Republic,Santo Domingo,2016,80.12
South/Central America & Carribean,Dominican Republic,Santo Domingo,2017,80.11
South/Central America & Carribean,Dominican Republic,Santo Domingo,2018,79.66
South/Central America & Carribean,Dominican Republic,Santo Domingo,2019,81.04
South/Central America & Carribean,Brazil,Sao Paulo,1995,67.68
South/Central America & Carribean,Brazil,Sao Paulo,1996,67.52
South/Central America & Carribean,Brazil,Sao Paulo,1997,68.61
South/Central America & Carribean,Brazil,Sao Paulo,1998,68.85
South/Central America & Carribean,Brazil,Sao Paulo,1999,68.27
South/Central America & Carribean,Brazil,Sao Paulo,2000,68.78
South/Central America & Carribean,Brazil,Sao Paulo,2001,70.08
South/Central America & Carribean,Brazil,Sao Paulo,2002,69.78
South/Central America & Carribean,Brazil,Sao Paulo,2003,69.09
South/Central America & Carribean,Brazil,Sao Paulo,2004,66.92
South/Central America & Carribean,Brazil,Sao Paulo,2005,68.28
South/Central America & Carribean,Brazil,Sao Paulo,2006,68.08
South/Central America & Carribean,Brazil,Sao Paulo,2007,68.73
South/Central America & Carribean,Brazil,Sao Paulo,2008,67.35
South/Central America & Carribean,Brazil,Sao Paulo,2009,68.05
South/Central America & Carribean,Brazil,Sao Paulo,2010,68.14
South/Central America & Carribean,Brazil,Sao Paulo,2011,67.49
South/Central America & Carribean,Brazil,Sao Paulo,2012,68.92
South/Central America & Carribean,Brazil,Sao Paulo,2013,67.93
South/Central America & Carribean,Brazil,Sao Paulo,2014,69.63
South/Central America & Carribean,Brazil,Sao Paulo,2015,69.56
South/Central America & Carribean,Brazil,Sao Paulo,2016,68.18
South/Central America & Carribean,Brazil,Sao Paulo,2017,68.35
South/Central America & Carribean,Brazil,Sao Paulo,2018,68.24
South/Central America & Carribean,Brazil,Sao Paulo,2019,69.49
Asia,Japan,Sapporo,1995,45.22
Asia,Japan,Sapporo,1996,43.27
Asia,Japan,Sapporo,1997,44.88
Asia,Japan,Sapporo,1998,44.45
Asia,Japan,Sapporo,1999,45.28
Asia,Japan,Sapporo,2000,44.44
Asia,Japan,Sapporo,2001,42.66
Asia,Japan,Sapporo,2002,44.38
Asia,Japan,Sapporo,2003,43.97
Asia,Japan,Sapporo,2004,45.73
Asia,Japan,Sapporo,2005,44.24
Asia,Japan,Sapporo,2006,44.87
Asia,Japan,Sapporo,2007,45.73
Asia,Japan,Sapporo,2008,45.3
Asia,Japan,Sapporo,2009,45.61
Asia,Japan,Sapporo,2010,46.36
Asia,Japan,Sapporo,2011,45.07
Asia,Japan,Sapporo,2012,45.09
Asia,Japan,Sapporo,2013,45.37
Asia,Japan,Sapporo,2014,45.28
Asia,Japan,Sapporo,2015,46.99
Asia,Japan,Sapporo,2016,45.54
Asia,Japan,Sapporo,2017,45.1
Asia,Japan,Sapporo,2018,46.08
Asia,Japan,Sapporo,2019,46.07
North America,United States of America,Sault Ste Marie,1995,40.16
North America,United States of America,Sault Ste Marie,1996,38.59
North America,United States of America,Sault Ste Marie,1997,40.39
North America,United States of America,Sault Ste Marie,1998,39.4
North America,United States of America,Sault Ste Marie,1999,43.28
North America,United States of America,Sault Ste Marie,2000,41.73
North America,United States of America,Sault Ste Marie,2001,43.96
North America,United States of America,Sault Ste Marie,2002,42.32
North America,United States of America,Sault Ste Marie,2003,41.02
North America,United States of America,Sault Ste Marie,2004,40.11
North America,United States of America,Sault Ste Marie,2005,42.82
North America,United States of America,Sault Ste Marie,2006,43.89
North America,United States of America,Sault Ste Marie,2007,42.71
North America,United States of America,Sault Ste Marie,2008,40.92
North America,United States of America,Sault Ste Marie,2009,40.73
North America,United States of America,Sault Ste Marie,2010,44.69
North America,United States of America,Sault Ste Marie,2011,43.1
North America,United States of America,Sault Ste Marie,2012,45.42
North America,United States of America,Sault Ste Marie,2013,41.09
North America,United States of America,Sault Ste Marie,2014,38.85
North America,United States of America,Sault Ste Marie,2015,41.25
North America,United States of America,Sault Ste Marie,2016,45.02
North America,United States of America,Sault Ste Marie,2017,43.81
North America,United States of America,Sault Ste Marie,2018,42.98
North America,United States of America,Sault Ste Marie,2019,41.1
North America,United States of America,Savannah,1995,66.7
North America,United States of America,Savannah,1996,64.88
North America,United States of America,Savannah,1997,65.0
North America,United States of America,Savannah,1998,67.49
North America,United States of America,Savannah,1999,66.01
North America,United States of America,Savannah,2000,64.31
North America,United States of America,Savannah,2001,65.76
North America,United States of America,Savannah,2002,66.44
North America,United States of America,Savannah,2003,65.68
North America,United States of America,Savannah,2004,65.62
North America,United States of America,Savannah,2005,65.18
North America,United States of America,Savannah,2006,66.09
North America,United States of America,Savannah,2007,66.71
North America,United States of America,Savannah,2008,66.99
North America,United States of America,Savannah,2009,66.16
North America,United States of America,Savannah,2010,65.16
North America,United States of America,Savannah,2011,67.32
North America,United States of America,Savannah,2012,67.5
North America,United States of America,Savannah,2013,66.47
North America,United States of America,Savannah,2014,66.59
North America,United States of America,Savannah,2015,67.66
North America,United States of America,Savannah,2016,68.03
North America,United States of America,Savannah,2017,68.7
North America,United States of America,Savannah,2018,67.59
North America,United States of America,Savannah,2019,68.93
North America,United States of America,Seattle,1995,53.92
North America,United States of America,Seattle,1996,51.45
North America,United States of America,Seattle,1997,52.37
North America,United States of America,Seattle,1998,52.66
North America,United States of America,Seattle,1999,50.96
North America,United States of America,Seattle,2000,51.01
North America,United States of America,Seattle,2001,50.9
North America,United States of America,Seattle,2002,51.22
North America,United States of America,Seattle,2003,52.75
North America,United States of America,Seattle,2004,53.04
North America,United States of America,Seattle,2005,52.44
North America,United States of America,Seattle,2006,52.66
North America,United States of America,Seattle,2007,51.48
North America,United States of America,Seattle,2008,50.82
North America,United States of America,Seattle,2009,51.83
North America,United States of America,Seattle,2010,52.23
North America,United States of America,Seattle,2011,50.64
North America,United States of America,Seattle,2012,51.97
North America,United States of America,Seattle,2013,53.29
North America,United States of America,Seattle,2014,54.57
North America,United States of America,Seattle,2015,55.3
North America,United States of America,Seattle,2016,54.6
North America,United States of America,Seattle,2017,52.84
North America,United States of America,Seattle,2018,54.29
North America,United States of America,Seattle,2019,53.58
Asia,South Korea,Seoul,1995,51.75
Asia,South Korea,Seoul,1996,51.63
Asia,South Korea,Seoul,1997,52.6
Asia,South Korea,Seoul,1998,54.82
Asia,South Korea,Seoul,1999,53.78
Asia,South Korea,Seoul,2000,52.38
Asia,South Korea,Seoul,2001,52.44
Asia,South Korea,Seoul,2002,53.08
Asia,South Korea,Seoul,2003,53.14
Asia,South Korea,Seoul,2004,54.84
Asia,South Korea,Seoul,2005,52.29
Asia,South Korea,Seoul,2006,54.02
Asia,South Korea,Seoul,2007,54.08
Asia,South Korea,Seoul,2008,53.94
Asia,South Korea,Seoul,2009,53.75
Asia,South Korea,Seoul,2010,53.09
Asia,South Korea,Seoul,2011,52.63
Asia,South Korea,Seoul,2012,52.73
Asia,South Korea,Seoul,2013,53.11
Asia,South Korea,Seoul,2014,54.59
Asia,South Korea,Seoul,2015,55.19
Asia,South Korea,Seoul,2016,55.47
Asia,South Korea,Seoul,2017,54.14
Asia,South Korea,Seoul,2018,54.24
Asia,South Korea,Seoul,2019,55.09
Asia,China,Shanghai,1995,61.13
Asia,China,Shanghai,1996,61.05
Asia,China,Shanghai,1997,62.94
Asia,China,Shanghai,1998,64.49
Asia,China,Shanghai,1999,62.69
Asia,China,Shanghai,2000,63.38
Asia,China,Shanghai,2001,63.24
Asia,China,Shanghai,2002,63.28
Asia,China,Shanghai,2003,63.02
Asia,China,Shanghai,2004,63.78
Asia,China,Shanghai,2005,63.11
Asia,China,Shanghai,2006,64.46
Asia,China,Shanghai,2007,64.75
Asia,China,Shanghai,2008,63.15
Asia,China,Shanghai,2009,63.88
Asia,China,Shanghai,2010,63.29
Asia,China,Shanghai,2011,62.9
Asia,China,Shanghai,2012,62.91
Asia,China,Shanghai,2013,64.45
Asia,China,Shanghai,2014,63.7
Asia,China,Shanghai,2015,63.85
Asia,China,Shanghai,2016,64.94
Asia,China,Shanghai,2017,65.17
Asia,China,Shanghai,2018,65.27
Asia,China,Shanghai,2019,64.65
Asia,China,Shenyang,1995,47.73
Asia,China,Shenyang,1996,46.8
Asia,China,Shenyang,1997,48.23
Asia,China,Shenyang,1998,50.02
Asia,China,Shenyang,1999,48.49
Asia,China,Shenyang,2000,47.07
Asia,China,Shenyang,2001,46.98
Asia,China,Shenyang,2002,48.66
Asia,China,Shenyang,2003,48.71
Asia,China,Shenyang,2004,49.32
Asia,China,Shenyang,2005,46.74
Asia,China,Shenyang,2006,47.12
Asia,China,Shenyang,2007,48.52
Asia,China,Shenyang,2008,47.59
Asia,China,Shenyang,2009,46.03
Asia,China,Shenyang,2010,45.25
Asia,China,Shenyang,2011,46.03
Asia,China,Shenyang,2012,45.44
Asia,China,Shenyang,2013,46.37
Asia,China,Shenyang,2014,48.76
Asia,China,Shenyang,2015,48.44
Asia,China,Shenyang,2016,48.06
Asia,China,Shenyang,2017,48.96
Asia,China,Shenyang,2018,48.3
Asia,China,Shenyang,2019,49.2
North America,United States of America,Shreveport,1995,65.92
North America,United States of America,Shreveport,1996,64.48
North America,United States of America,Shreveport,1997,64.25
North America,United States of America,Shreveport,1998,67.85
North America,United States of America,Shreveport,1999,66.69
North America,United States of America,Shreveport,2000,66.11
North America,United States of America,Shreveport,2001,65.33
North America,United States of America,Shreveport,2002,65.28
North America,United States of America,Shreveport,2003,65.39
North America,United States of America,Shreveport,2004,66.07
North America,United States of America,Shreveport,2005,67.41
North America,United States of America,Shreveport,2006,67.98
North America,United States of America,Shreveport,2007,67.0
North America,United States of America,Shreveport,2008,65.32
North America,United States of America,Shreveport,2009,65.18
North America,United States of America,Shreveport,2010,65.94
North America,United States of America,Shreveport,2011,68.04
North America,United States of America,Shreveport,2012,68.15
North America,United States of America,Shreveport,2013,65.53
North America,United States of America,Shreveport,2014,64.49
North America,United States of America,Shreveport,2015,67.23
North America,United States of America,Shreveport,2016,68.31
North America,United States of America,Shreveport,2017,67.85
North America,United States of America,Shreveport,2018,66.61
North America,United States of America,Shreveport,2019,66.16
Asia,Singapore,Singapore,1995,81.76
Asia,Singapore,Singapore,1996,81.64
Asia,Singapore,Singapore,1997,82.96
Asia,Singapore,Singapore,1998,83.12
Asia,Singapore,Singapore,1999,81.6
Asia,Singapore,Singapore,2000,81.57
Asia,Singapore,Singapore,2001,81.71
Asia,Singapore,Singapore,2002,82.61
Asia,Singapore,Singapore,2003,82.08
Asia,Singapore,Singapore,2004,82.24
Asia,Singapore,Singapore,2005,82.51
Asia,Singapore,Singapore,2006,82.04
Asia,Singapore,Singapore,2007,81.66
Asia,Singapore,Singapore,2008,81.56
Asia,Singapore,Singapore,2009,82.38
Asia,Singapore,Singapore,2010,82.68
Asia,Singapore,Singapore,2011,81.75
Asia,Singapore,Singapore,2012,81.71
Asia,Singapore,Singapore,2013,81.92
Asia,Singapore,Singapore,2014,82.36
Asia,Singapore,Singapore,2015,82.97
Asia,Singapore,Singapore,2016,83.3
Asia,Singapore,Singapore,2017,81.99
Asia,Singapore,Singapore,2018,82.34
Asia,Singapore,Singapore,2019,83.32
North America,United States of America,Sioux City,1995,48.19
North America,United States of America,Sioux City,1996,45.16
North America,United States of America,Sioux City,1997,47.75
North America,United States of America,Sioux City,1998,51.25
North America,United States of America,Sioux City,1999,50.34
North America,United States of America,Sioux City,2000,49.09
North America,United States of America,Sioux City,2001,49.13
North America,United States of America,Sioux City,2002,49.14
North America,United States of America,Sioux City,2003,48.92
North America,United States of America,Sioux City,2004,49.49
North America,United States of America,Sioux City,2005,51.63
North America,United States of America,Sioux City,2006,50.93
North America,United States of America,Sioux City,2007,49.62
North America,United States of America,Sioux City,2008,46.64
North America,United States of America,Sioux City,2009,47.83
North America,United States of America,Sioux City,2010,49.0
North America,United States of America,Sioux City,2011,48.7
North America,United States of America,Sioux City,2012,52.65
North America,United States of America,Sioux City,2013,47.4
North America,United States of America,Sioux City,2014,48.07
North America,United States of America,Sioux City,2015,51.21
North America,United States of America,Sioux City,2016,52.52
North America,United States of America,Sioux City,2017,50.88
North America,United States of America,Sioux City,2018,47.49
North America,United States of America,Sioux City,2019,47.28
North America,United States of America,Sioux Falls,1995,46.26
North America,United States of America,Sioux Falls,1996,42.54
North America,United States of America,Sioux Falls,1997,44.33
North America,United States of America,Sioux Falls,1998,48.24
North America,United States of America,Sioux Falls,1999,47.91
North America,United States of America,Sioux Falls,2000,46.15
North America,United States of America,Sioux Falls,2001,47.1
North America,United States of America,Sioux Falls,2002,46.96
North America,United States of America,Sioux Falls,2003,46.86
North America,United States of America,Sioux Falls,2004,47.24
North America,United States of America,Sioux Falls,2005,48.28
North America,United States of America,Sioux Falls,2006,48.98
North America,United States of America,Sioux Falls,2007,47.81
North America,United States of America,Sioux Falls,2008,45.07
North America,United States of America,Sioux Falls,2009,45.36
North America,United States of America,Sioux Falls,2010,46.27
North America,United States of America,Sioux Falls,2011,46.39
North America,United States of America,Sioux Falls,2012,50.82
North America,United States of America,Sioux Falls,2013,44.69
North America,United States of America,Sioux Falls,2014,44.73
North America,United States of America,Sioux Falls,2015,48.78
North America,United States of America,Sioux Falls,2016,49.58
North America,United States of America,Sioux Falls,2017,48.89
North America,United States of America,Sioux Falls,2018,46.24
North America,United States of America,Sioux Falls,2019,45.68
Europe,Macedonia,Skopje,1995,54.78
Europe,Macedonia,Skopje,1996,55.27
Europe,Macedonia,Skopje,1997,54.95
Europe,Macedonia,Skopje,1998,55.56
Europe,Macedonia,Skopje,1999,54.73
Europe,Macedonia,Skopje,2000,54.17
Europe,Macedonia,Skopje,2001,54.41
Europe,Macedonia,Skopje,2002,53.73
Europe,Macedonia,Skopje,2003,54.66
Europe,Macedonia,Skopje,2004,54.08
Europe,Macedonia,Skopje,2005,53.05
Europe,Macedonia,Skopje,2006,53.42
Europe,Macedonia,Skopje,2007,55.69
Europe,Macedonia,Skopje,2008,55.88
Europe,Macedonia,Skopje,2009,54.62
Europe,Macedonia,Skopje,2010,55.22
Europe,Macedonia,Skopje,2011,53.75
Europe,Macedonia,Skopje,2012,55.05
Europe,Macedonia,Skopje,2013,55.57
Europe,Macedonia,Skopje,2014,55.75
Europe,Macedonia,Skopje,2015,55.31
Europe,Macedonia,Skopje,2016,54.91
Europe,Macedonia,Skopje,2017,54.87
Europe,Macedonia,Skopje,2018,56.01
Europe,Macedonia,Skopje,2019,56.81
Europe,Bulgaria,Sofia,1995,49.43
Europe,Bulgaria,Sofia,1997,48.78
Europe,Bulgaria,Sofia,1998,50.74
Europe,Bulgaria,Sofia,1999,51.01
Europe,Bulgaria,Sofia,2000,51.73
Europe,Bulgaria,Sofia,2001,50.72
Europe,Bulgaria,Sofia,2002,50.43
Europe,Bulgaria,Sofia,2003,50.17
Europe,Bulgaria,Sofia,2004,50.54
Europe,Bulgaria,Sofia,2005,49.14
Europe,Bulgaria,Sofia,2006,50.42
Europe,Bulgaria,Sofia,2007,53.54
Europe,Bulgaria,Sofia,2008,53.4
Europe,Bulgaria,Sofia,2009,52.65
Europe,Bulgaria,Sofia,2010,52.86
Europe,Bulgaria,Sofia,2011,51.46
Europe,Bulgaria,Sofia,2012,53.2
Europe,Bulgaria,Sofia,2013,53.48
Europe,Bulgaria,Sofia,2014,53.14
Europe,Bulgaria,Sofia,2015,53.37
Europe,Bulgaria,Sofia,2016,53.37
Europe,Bulgaria,Sofia,2017,52.65
Europe,Bulgaria,Sofia,2018,53.04
Europe,Bulgaria,Sofia,2019,53.24
North America,United States of America,South Bend,1995,49.44
North America,United States of America,South Bend,1996,47.76
North America,United States of America,South Bend,1997,48.17
North America,United States of America,South Bend,1998,53.48
North America,United States of America,South Bend,1999,51.9
North America,United States of America,South Bend,2000,49.82
North America,United States of America,South Bend,2001,51.32
North America,United States of America,South Bend,2002,50.62
North America,United States of America,South Bend,2003,49.3
North America,United States of America,South Bend,2004,50.01
North America,United States of America,South Bend,2005,50.74
North America,United States of America,South Bend,2006,51.48
North America,United States of America,South Bend,2007,51.28
North America,United States of America,South Bend,2008,48.95
North America,United States of America,South Bend,2009,48.89
North America,United States of America,South Bend,2010,51.03
North America,United States of America,South Bend,2011,50.87
North America,United States of America,South Bend,2012,53.6
North America,United States of America,South Bend,2013,49.58
North America,United States of America,South Bend,2014,47.95
North America,United States of America,South Bend,2015,50.53
North America,United States of America,South Bend,2016,51.28
North America,United States of America,South Bend,2017,50.64
North America,United States of America,South Bend,2018,49.49
North America,United States of America,South Bend,2019,49.47
North America,United States of America,Spokane,1995,47.89
North America,United States of America,Spokane,1996,45.41
North America,United States of America,Spokane,1997,47.92
North America,United States of America,Spokane,1998,50.45
North America,United States of America,Spokane,1999,48.42
North America,United States of America,Spokane,2000,46.28
North America,United States of America,Spokane,2001,47.67
North America,United States of America,Spokane,2002,47.2
North America,United States of America,Spokane,2003,49.25
North America,United States of America,Spokane,2004,49.25
North America,United States of America,Spokane,2005,47.95
North America,United States of America,Spokane,2006,49.14
North America,United States of America,Spokane,2007,48.67
North America,United States of America,Spokane,2008,46.84
North America,United States of America,Spokane,2009,47.41
North America,United States of America,Spokane,2010,48.43
North America,United States of America,Spokane,2011,47.12
North America,United States of America,Spokane,2012,49.22
North America,United States of America,Spokane,2013,48.31
North America,United States of America,Spokane,2014,49.64
North America,United States of America,Spokane,2015,52.03
North America,United States of America,Spokane,2016,50.49
North America,United States of America,Spokane,2017,48.67
North America,United States of America,Spokane,2018,49.75
North America,United States of America,Spokane,2019,47.8
North America,United States of America,Springfield,1995,54.5
North America,United States of America,Springfield,1996,51.62
North America,United States of America,Springfield,1997,53.11
North America,United States of America,Springfield,1998,56.98
North America,United States of America,Springfield,1999,55.74
North America,United States of America,Springfield,2000,54.31
North America,United States of America,Springfield,2001,55.19
North America,United States of America,Springfield,2002,54.52
North America,United States of America,Springfield,2003,54.27
North America,United States of America,Springfield,2004,54.94
North America,United States of America,Springfield,2005,56.1
North America,United States of America,Springfield,2006,56.86
North America,United States of America,Springfield,2007,56.29
North America,United States of America,Springfield,2008,53.17
North America,United States of America,Springfield,2009,54.05
North America,United States of America,Springfield,2010,55.39
North America,United States of America,Springfield,2011,55.81
North America,United States of America,Springfield,2012,58.35
North America,United States of America,Springfield,2013,53.55
North America,United States of America,Springfield,2014,53.44
North America,United States of America,Springfield,2015,56.32
North America,United States of America,Springfield,2016,57.96
North America,United States of America,Springfield,2017,57.78
North America,United States of America,Springfield,2018,55.87
North America,United States of America,Springfield,2019,55.01
North America,United States of America,St Louis,1995,56.99
North America,United States of America,St Louis,1996,54.79
North America,United States of America,St Louis,1997,55.3
North America,United States of America,St Louis,1998,59.23
North America,United States of America,St Louis,1999,58.25
North America,United States of America,St Louis,2000,56.38
North America,United States of America,St Louis,2001,57.96
North America,United States of America,St Louis,2002,57.59
North America,United States of America,St Louis,2003,56.93
North America,United States of America,St Louis,2004,57.61
North America,United States of America,St Louis,2005,58.08
North America,United States of America,St Louis,2006,58.63
North America,United States of America,St Louis,2007,58.55
North America,United States of America,St Louis,2008,55.47
North America,United States of America,St Louis,2009,56.55
North America,United States of America,St Louis,2010,58.06
North America,United States of America,St Louis,2011,58.74
North America,United States of America,St Louis,2012,61.2
North America,United States of America,St Louis,2013,56.45
North America,United States of America,St Louis,2014,55.92
North America,United States of America,St Louis,2015,58.98
North America,United States of America,St Louis,2016,60.35
North America,United States of America,St Louis,2017,60.32
North America,United States of America,St Louis,2018,57.39
North America,United States of America,St Louis,2019,57.02
Europe,Sweden,Stockholm,1995,44.55
Europe,Sweden,Stockholm,1996,43.33
Europe,Sweden,Stockholm,1997,45.31
Europe,Sweden,Stockholm,1998,44.06
Europe,Sweden,Stockholm,1999,47.09
Europe,Sweden,Stockholm,2000,47.28
Europe,Sweden,Stockholm,2001,45.73
Europe,Sweden,Stockholm,2002,46.59
Europe,Sweden,Stockholm,2003,46.08
Europe,Sweden,Stockholm,2004,45.05
Europe,Sweden,Stockholm,2005,45.63
Europe,Sweden,Stockholm,2006,46.57
Europe,Sweden,Stockholm,2007,46.29
Europe,Sweden,Stockholm,2008,46.87
Europe,Sweden,Stockholm,2009,45.22
Europe,Sweden,Stockholm,2010,42.04
Europe,Sweden,Stockholm,2011,46.61
Europe,Sweden,Stockholm,2012,44.27
Europe,Sweden,Stockholm,2013,45.18
Europe,Sweden,Stockholm,2014,47.06
